name,gu,address,class,cafe_menu,review_count,review_top3,background_image_url
히자우커피바,서대문구,서울 서대문구 세검정로4길 6 2층,카페,"['청송사과시니몬티', '카페라떼', '썸머라떼', '오렌지에스프레소']",161,"['커피가 맛있어요', '인테리어가 멋져요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210916_169%2F16317993991192i4F1_JPEG%2F4wrjfLDTlgDEHceAP_WCKcoT.jpeg.jpg
카페스페이스,서대문구,서울 서대문구 연세로 42-22,"카페,디저트","['아메리카노', '카페라떼']",203,"['커피가 맛있어요', '대화하기 좋아요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191225_284%2F1577233087085L9Aul_JPEG%2FP8iyKJcv7gXl1FeyrTf9jL0n.jpeg.jpg
그로어스,서대문구,서울 서대문구 연희로27길 52,브런치,"['그로어스 브렉퍼스트', '항정살 오일 파스타', '버섯 크림 트러플 마팔디네', '깍두기 오꼬노미야끼 볶음밥']",999+,"['음식이 맛있어요', '인테리어가 멋져요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_233%2F17012271014745vAFL_JPEG%2F%25B1%25D7%25B7%25CE%25BE%25EE%25BD%25BA_%25B4%25EB%25B9%25AE_%25C5%25A9%25B8%25AE%25BD%25BA%25B8%25B6%25BD%25BA_2.jpg
이상미통밀빵,서대문구,서울 서대문구 간호대로2길 5,베이커리,"['호두베리빵', '상미빵(기본빵)', '린다치즈빵', '행복만빵']",299,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180609_160%2F1528513186378n8obV_JPEG%2FCGxuwAY3-CkyNE8fdd8how3F.jpg
팔공티 신촌점,서대문구,서울 서대문구 연세로5길 32 2층 팔공티,차,"['블러싱 레몬히비스 프룻티', '딸기몽땅밀크티', '블랙밀크티', '돌체블랙밀크티']",999+,"['음료가 맛있어요', '가성비가 좋아요', '차가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230829_49%2F1693272196957zP8QX_PNG%2F2023_%25C0%25A5%25BF%25EB_%25B8%25AE%25B4%25BA%25BE%25F3_%25B7%25CE%25B0%25ED_%25283%2529.png
로우키 연희점,서대문구,서울 서대문구 연희로11가길 48-4,"카페,디저트",[],160,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221111_294%2F1668146483584qcAAP_JPEG%2F395CD2BE-C7F8-4CE0-90A9-1677C51B9719.jpeg
꾼낚시카페 홍대신촌점,서대문구,서울 서대문구 명물길 66,테마카페,"['1시간당', '커플', '초.중.고생']",942,"['친절해요', '컨셉이 독특해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191122_180%2F1574411473705UCcIN_JPEG%2FKakaoTalk_20191118_192657209.jpg
veganique,서대문구,서울 서대문구 이화여대길 52-35,베이커리,"['에스프레소', '노밀크밀크티', '허브티', '홍차']",306,"['빵이 맛있어요', '특별한 메뉴가 있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_37%2F1579485725248qQ3Kw_JPEG%2F6KsbqhNVaOwuVsQ5RELu2Dby.jpeg.jpg
스타벅스 연희DT점,서대문구,서울 서대문구 연희로 144,카페,"['토피 넛 라떼', '토피 넛 팡도르', '별의 별 샌드위치', '스타벅스 딸기 라떼']",999+,"['커피가 맛있어요', '친절해요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
해피헤비드링커,서대문구,서울 서대문구 성산로 306 1층,"카페,디저트","['Nuts coffee', 'Bacon open sandwich', ""Bunny's Sandwich"", 'Apple Sandwich']",236,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230224_161%2F1677218439743L1DDw_JPEG%2FFA5883FE-7666-4829-9206-4BB1C0870AC6.jpeg
파크먼트 연희,서대문구,서울 서대문구 연희로11가길 42,"카페,디저트","['SPECIALTY COFFEE', '아메리카노', '아이스아메리카노', '에스프레소']",33,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230127_173%2F1674798183685cODdS_JPEG%2F12.jpg
헤비사이드,서대문구,서울 서대문구 북아현로26길 31-6,카페,['아메리카노'],512,"['커피가 맛있어요', '인테리어가 멋져요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_202%2F1629111279774mu0Oz_JPEG%2FKPo2ZxAox-ISGaBEF4hspJIY.jpeg.jpg
크림온케이크,서대문구,서울 서대문구 신촌로3길 6 1층 크림온케이크,케이크전문,"['도시락케이크', '미니케이크', '1호 케이크', '피규어, 티아라케이크']",98,"['선물하기 좋아요', '디저트가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211110_31%2F1636547087996j3uNd_JPEG%2FKs93B95F50m-7xFAsMeZgGFj.jpg
크레이프,서대문구,서울 서대문구 명지대3길 26 1층,"카페,디저트","['basic 크레페', '생크림 딸기 크레페', '생크림 바나나 크레페', '생크림 만다린 크레페']",365,"['디저트가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230120_29%2F1674187721937fn5V6_JPEG%2F62D14839-D593-4BB8-B7F1-F99DA796D2C2.jpeg
뺑드에떼,서대문구,"서울 서대문구 연희로 82 1층, A104호",베이커리,"['르방 사워도우', '애플파이', '시나몬 페스츄리', '크루아상']",144,"['빵이 맛있어요', '친절해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220711_288%2F1657470636160Lnxtr_JPEG%2FCD76D32E-9D2C-4C19-BC87-79C7E1FC37D9.jpeg
작고귀엽고소중해,서대문구,서울 서대문구 연세로12길 23 2층,"카페,디저트","['얼그레이 갸또', '바스크 치즈케이크', '메론소다', '플레인스콘']",285,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_109%2F16975243838420eL8v_JPEG%2F22.jpg
모티브 스터디카페,서대문구,서울 서대문구 연세로4길 40,스터디카페,"['당일권(1시간)', '당일권(2시간)', '당일권(4시간)', '당일권(6시간)']",267,"['집중하기 좋아요', '인테리어가 멋져요', '차분한 분위기에요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230516_140%2F1684232753462nWKIo_JPEG%2FIMG_7680.
앨리스,서대문구,서울 서대문구 이화여대길 52-31 2층,케이크전문,"['까눌레', '다쿠아즈', '컵케이크', '휘낭시에']",205,"['디저트가 맛있어요', '친절해요', '가성비가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201228_285%2F1609124289545qFNbg_JPEG%2FLrx4FNDaYGYJrohqH_DAHRC6.jpg
리버트리커피,서대문구,서울 서대문구 신촌로 141 1층,"카페,디저트",['Americano'],215,"['커피가 맛있어요', '집중하기 좋아요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231007_116%2F1696664133370U6yaw_JPEG%2FKakaoTalk_20230311_163630604.jpg
챔스빈커피 신촌점,서대문구,서울 서대문구 신촌로 87-12 1층,"카페,디저트",['아메리카노'],115,"['매장이 청결해요', '친절해요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220928_288%2F1664350531731ckMHJ_JPEG%2Fimage.jpg
크리스피크림도넛 가좌역점,서대문구,"서울 서대문구 수색로 56 성공타워1, 122,123호",도넛,"['퍼즈업 더즌', '퍼즈업 하프더즌', '오리지널 더즌', '어쏘티드 더즌']",999+,"['디저트가 맛있어요', '친절해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220826_115%2F166149031744176Q6B_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25B4%25EB%25C7%25A5%25C0%25CC%25B9%25CC%25C1%25F6_1_%25B4%25EB%25C1%25F6_1_%25B4%25EB%25C1%25F6_1.jpg
파츄코 파라다이스,서대문구,서울 서대문구 연희로11가길 56 2층,브런치카페,"['Good Morning', '나폴리탄파스타(나폴리탄스파게티)', '베이컨잼 샌드위치', '브리치즈 샌드위치']",15,"['인테리어가 멋져요', '커피가 맛있어요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231003_133%2F1696332365897fk1vI_JPEG%2F03DDD6BC-A0A8-4F2A-8D3B-8DBD5F008187.jpeg
파스텔드나따 이대점,서대문구,서울 서대문구 이화여대8길 2 106호,베이커리,"['에그타르트', '크림치즈타르트', '호두타르트', '애플시나몬타르트']",729,"['빵이 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191113_277%2F1573621664066YbQSM_JPEG%2F_.jpg
카페 모래내 1번지,서대문구,서울 서대문구 수색로 43 1층 Cafe 카페 모래내 1번지,"카페,디저트","['에스프레소', '아메리카노', '디카페인 아메리카노', '카페라떼']",610,"['커피가 맛있어요', '친절해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_21%2F16565188172481BM2c_JPEG%2F1.jpg
카페 니어리,서대문구,서울 서대문구 성산로 374 1층,"카페,디저트","['밤돌이', '디저트', '쿠키', '리얼초코크림라떼']",10,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231023_129%2F169806625571773P0W_JPEG%2FIMG_0113.jpeg
하니앤손스,서대문구,"서울 서대문구 연희맛로 12 3,4,5층","카페,디저트","['뉴욕 밀크티', '아메리카노', '카페라떼', '찰리스라떼']",263,"['음료가 맛있어요', '친절해요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200211_165%2F1581389191619F5ozd_JPEG%2FB9Nvk9jLmwa0D7vV_6ptOvq5.jpg
투썸플레이스 이대역점,서대문구,서울 서대문구 이화여대길 7 월성빌딩 2층,카페,"['아메리카노', '스트로베리 초콜릿 생크림', '카페라떼/카푸치노/숏라떼', '바닐라라떼/카페모카']",999+,"['커피가 맛있어요', '디저트가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_21%2F1589447359632e5xjY_JPEG%2FW4FgVL-i2yflf571ms-QDC5f.jpg
에이투지 카페,서대문구,서울 서대문구 연세로4길 29,"카페,디저트","['딸기라떼', '티라미수', '에이드', '파브르통']",833,"['인테리어가 멋져요', '음료가 맛있어요', '좌석이 편해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220719_159%2F1658214308798RTvyj_JPEG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2022-07-18_%25BF%25C0%25C8%25C4_6.31.18.jpg
인더쉘,서대문구,서울 서대문구 통일로40길 47 1층,"카페,디저트","['밤 크림 라떼', '보늬밤 몽블랑', '바질 토마토', '타히티 바닐라']",39,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_45%2F1688263863480Izc7c_JPEG%2F23C8D5BB-0084-4D76-9FCD-56A5A1A26530.jpeg
라이프커피컴퍼니,서대문구,서울 서대문구 이화여대7길 14,"카페,디저트","['에어로프레스커피', '라이프밀크티', '블러썸밀크티', '라이프커피']",348,"['음료가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200525_58%2F1590371758518tcqjQ_JPEG%2FzrJ8uwQBoqOlIHHTAWYx-6NK.jpg
스타벅스 신촌역점,서대문구,서울 서대문구 신촌로 73,카페,"['토피 넛 라떼', '토피 넛 팡도르', '별의 별 샌드위치', '스타벅스 딸기 라떼']",999+,"['커피가 맛있어요', '친절해요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
시도 플레이스,서대문구,서울 서대문구 연희맛로 7-7 시도 플레이스 1~2F,"카페,디저트","['KKOKKAL LATTE', ""'DANG BO CHOONG'"", 'Remon Cheese Cake 1g', 'Tiramisu Holiday']",999+,"['인테리어가 멋져요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220426_162%2F1650938418873FoY5G_JPEG%2FIMG_6725.jpg
스타벅스 연희동점,서대문구,서울 서대문구 연희로 97,카페,"['토피 넛 라떼', '토피 넛 팡도르', '별의 별 샌드위치', '스타벅스 딸기 라떼']",999+,"['커피가 맛있어요', '친절해요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
베리굳베이글 DMC점,서대문구,"서울 서대문구 거북골로 84 상가 2동 1층 113호, 113-1호",베이글,"['플레인 베이글', '시금치 베이글', '치즈 베이글', '프레즐 베이글']",176,"['빵이 맛있어요', '친절해요', '매장이 청결해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230410_65%2F1681090474828eTalO_JPEG%2F9B4578EB-0124-46A6-A698-498E03CF6D4B.jpeg
밍기적,서대문구,서울 서대문구 불광천길 274 1층,"카페,디저트","['구좌당근케이크', '초코나무케이크', '티라미수', '돌하르방우유']",184,"['인테리어가 멋져요', '친절해요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230315_226%2F1678869311605eDRVG_JPEG%2F1FE7B4B5-1B1A-411D-A5EF-58D05A90F1EF.jpeg
파티오,서대문구,서울 서대문구 연세로5다길 28,카페,"['카페모카', '카페라떼', '헤이즐넛']",400,"['커피가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_297%2F1560683857584WHJVh_JPEG%2FHX_lcNCINsqoX-QJAy8Xqose.jpg
스콘샵오프트,서대문구,서울 서대문구 응암로 102-5 1층,"카페,디저트","['아메리카노', '카페 라테', '바닐라빈 라테', '연유 라테']",178,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230828_41%2F1693214118895Wh8li_JPEG%2FIMG_5627.jpeg
점보화이트 커피&티,서대문구,서울 서대문구 신촌역로 22-5 2층 36호,"카페,디저트","['딸기코코', '흑당 버블티']",4,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231023_231%2F1698067077408kg9Xf_JPEG%2FIMG_2620.jpeg
쥬씨 신촌점,서대문구,서울 서대문구 연세로 30,"과일,주스전문점",['커피'],999+,"['음료가 맛있어요', '가성비가 좋아요', '재료가 신선해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190322_124%2F1553229671006PbFcg_JPEG%2FnXYEOGt_ZkUgW4O79fZR4nle.jpg
스타벅스 남가좌사거리점,서대문구,서울 서대문구 거북골로 84,카페,"['토피 넛 라떼', '토피 넛 팡도르', '별의 별 샌드위치', '스타벅스 딸기 라떼']",999+,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
곳간,서대문구,서울 서대문구 성산로 317,카페,"['딸기잼', '카스테라', '얼그레이 홍차쿠키', '코코넛 쿠키']",710,"['특별한 메뉴가 있어요', '디저트가 맛있어요', '가성비가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190918_112%2F1568808217455lum2A_JPEG%2FlHQ9vM369HWGXrAgx_1PgpG7.jpg
언플러그드 신촌,서대문구,서울 서대문구 연세로 13 유플렉스 11층,라이브카페,"['레드락 생맥주', '띤또 데 베라노', '리얼 딸기 라떼', '아메리카노']",146,"['라이브공연이 훌륭해요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200218_133%2F1582004275661MM3N8_JPEG%2Fmg5W6F8U5gPW9U9fJZjpoibY.jpg
